|hashtag|dayOfTweet|usersPerHashtag|spamEvent|std|approxLocation
107|#xf6|2012-12-07|20|False|67.66606751863483|('45.811', '9.080')
108|#qvemf|2012-12-21|20|False|46.72448943067786|('47.748', '7.321')
109|#jo2012|2012-08-12|19|False|205.49793081296804|('45.851', '6.635')
110|#euro2012|2012-06-23|19|False|204.7155519560112|('47.243', '5.998')
111|#lrt|2012-11-28|19|False|182.6454725094519|('46.216', '6.146')
112|#italiagermania|2012-06-28|19|False|169.45852842748045|('45.831', '8.807')
113|#euro2012|2012-06-15|19|False|145.6770872089107|('47.564', '7.593')
114|#euro2012|2012-06-22|19|False|142.38716357758247|('47.037', '8.279')
115|#emavoteonedirection|2012-11-11|19|False|140.14589529798948|('45.800', '9.084')
116|#lrt|2012-12-27|18|False|476.8945313222697|('46.523', '6.591')
117|#lrt|2012-12-09|18|False|423.5618905147755|('46.190', '6.110')
118|#lrt|2012-12-05|18|False|342.8535339049477|('46.202', '6.129')
119|#rt|2012-11-04|18|False|294.6231312073365|('47.260', '6.012')
120|#streetparade|2012-08-11|18|False|221.97119619736608|('47.377', '8.537')
121|#jo2012|2012-08-08|18|False|172.55587933043589|('46.282', '6.946')
122|#mtvema|2012-11-11|18|False|103.25651233238044|('45.889', '6.175')
123|#starac|2012-12-27|18|False|81.3962166538413|('46.472', '6.868')
124|#spagnaitalia|2012-07-01|18|False|80.90359468410594|('45.802', '9.094')
125|#qvemf|2012-12-07|18|False|30.92924129901615|('46.142', '6.103')
126|#lrt|2012-12-30|17|False|419.64295330421976|('46.190', '6.110')
127|#np|2012-12-11|17|False|356.37066394630153|('45.757', '9.854')
128|#terremoto|2012-05-20|17|False|288.2857966942285|('45.757', '9.854')
129|#lt|2012-09-19|17|False|216.2805217510095|('47.091', '6.818')
130|#rt|2012-11-25|17|False|209.81333920806765|('45.780', '10.338')
131|#avatarday|2012-11-24|17|False|186.2941164141991|('46.955', '7.445')
132|#radiolondres|2012-04-22|17|False|181.22905738477488|('46.942', '8.277')
133|#tedxzurich|2012-10-25|17|False|179.34623305804644|('47.416', '8.561')
134|#starac|2012-12-13|17|False|141.26853856016766|('46.157', '6.126')
135|#voteonedirection|2012-08-28|17|False|124.22510764128877|('46.161', '7.117')
136|#f1|2012-11-25|17|False|76.92037333699457|('47.410', '8.409')
137|#xf6|2012-11-15|17|False|76.05839298526507|('45.836', '8.794')
138|#xf6|2012-11-08|17|False|52.51944940937088|('45.824', '8.774')
139|#qvemf|2012-11-09|17|False|27.892351195498527|('47.733', '7.298')
140|#np|2012-12-22|16|False|381.2502226868239|('47.787', '7.353')
141|#rt|2012-12-30|16|False|370.20496174750167|('46.205', '6.143')
142|#gas2012|2012-10-06|16|False|341.56295539970847|('46.475', '7.285')
143|#np|2012-12-20|16|False|316.70532050194544|('46.190', '6.110')
144|#lt|2012-08-15|16|False|312.72549417960244|('46.205', '6.143')
145|#lift12|2012-02-22|16|False|201.33761540700186|('46.205', '6.143')
146|#dals|2012-12-01|16|False|117.18525657926688|('45.940', '6.106')
147|#qvemf|2012-12-14|16|False|46.439586870579724|('47.263', '6.002')
148|#qvemf|2012-11-16|16|False|37.3153996450641|('46.387', '6.541')
149|#lfauit|2012-11-27|16|False|35.8424049684025|('46.835', '6.888')
150|#plgf|2012-08-28|16|False|29.184023006669356|('47.534', '6.823')
151|#qvemf|2012-11-02|16|False|21.39924833798305|('45.919', '6.157')
152|#lt|2012-08-18|15|False|423.1910909739451|('46.205', '6.143')
153|#lrt|2012-12-20|15|False|333.2092939746915|('46.203', '6.096')
154|#lastrt|2012-12-09|15|False|319.8240915483719|('46.201', '6.092')
155|#np|2012-12-24|15|False|291.7434146841288|('46.201', '6.092')
156|#lrt|2012-12-17|15|False|283.1350807574991|('46.541', '6.621')
157|#lrt|2012-12-12|15|False|260.28148459269585|('46.541', '6.621')
158|#rt|2012-12-31|15|False|241.63969579567248|('45.800', '9.084')
159|#mentionperfection|2012-12-29|15|False|218.5358620093001|('46.520', '6.502')
160|#london2012|2012-08-03|15|False|187.7053333819936|('46.166', '8.798')
161|#juveinter|2012-11-03|15|False|157.57621967678548|('45.795', '9.138')
162|#bosw|2012-03-29|15|False|87.92871936286305|('47.365', '8.538')
163|#missfrance|2012-12-08|15|False|86.91975243049666|('47.734', '7.296')
164|#ledébat|2012-05-02|15|False|59.51864386368854|('46.524', '6.866')
165|#incroyabletalent|2012-10-30|15|False|29.47614208276472|('46.544', '6.625')
166|#lasttweet|2012-12-09|14|False|414.4098999164004|('46.201', '6.092')
167|#lt|2012-08-14|14|False|355.0581161176121|('46.205', '6.143')
168|#lt|2012-09-30|14|False|300.5117779433389|('46.202', '6.139')
169|#rt|2012-12-11|14|False|291.7039603378579|('46.526', '6.613')
170|#lasttweet|2012-12-24|14|False|282.58389090113644|('46.212', '6.137')
171|#euro2012|2012-06-12|14|False|259.19808278269|('46.282', '6.946')
172|#london2012|2012-07-28|14|False|219.84447625475414|('47.377', '8.537')
173|#hollande|2012-05-06|14|False|205.7447957294303|('46.524', '6.866')
174|#euro2012|2012-06-14|14|False|175.17486588650064|('46.282', '6.946')
175|#rt|2012-10-14|14|False|168.99632075768503|('47.646', '6.841')
176|#keepfighting|2012-10-01|14|False|168.3741544845221|('45.571', '9.574')
177|#lrt|2012-12-03|14|False|162.2079722774533|('46.202', '6.129')
178|#erugf|2012-06-20|14|False|142.05103227704845|('47.340', '7.902')
179|#federer|2012-08-03|14|False|71.89235460060978|('46.166', '8.798')
180|#thevoice|2012-04-21|14|False|58.0424895849775|('46.605', '7.044')
181|#qvemf|2012-11-23|14|False|46.46796658070973|('46.195', '6.240')
182|#m6|2012-12-20|14|False|45.56698552549449|('46.201', '6.092')
183|#esc12|2012-05-22|14|False|40.0968212011745|('47.480', '9.051')
184|#m6|2012-10-30|14|False|31.41562900900993|('46.203', '6.096')
185|#lfauit|2012-11-06|14|False|30.430984784408164|('46.191', '6.149')
186|#rt|2012-11-18|13|False|340.1353762164582|('46.823', '6.946')
187|#lrt|2012-11-04|13|False|321.23654682448887|('46.541', '6.621')
188|#lrt|2012-12-10|13|False|295.0045514530626|('46.202', '6.129')
189|#lasttweet|2012-12-13|13|False|294.74663499738887|('46.223', '7.291')
190|#np|2012-12-25|13|False|276.95254665736513|('47.685', '7.029')
191|#np|2012-11-11|13|False|272.503745773939|('46.220', '6.116')
192|#london2012|2012-07-29|13|False|265.2872075066317|('47.377', '8.537')
193|#snow|2012-12-08|13|False|259.9513268774311|('46.128', '9.359')
194|#jo2012|2012-07-29|13|False|241.0131424460828|('47.795', '7.379')
195|#np|2012-11-07|13|False|228.3541600365694|('46.823', '6.946')
196|#happybirthdayliam|2012-08-29|13|False|211.10124853439174|('45.780', '10.338')
197|#london2012|2012-08-02|13|False|193.88965209266797|('45.757', '9.854')
198|#italyneedsonedirection|2012-09-22|13|False|173.34797530867792|('45.800', '9.084')
199|#qvemf|2012-11-30|13|False|110.59307698847054|('46.189', '6.222')
200|#jeudiconfession|2012-11-22|13|False|109.44289710346054|('46.201', '6.175')
201|#openingceremony|2012-07-27|13|False|106.34843200835053|('46.242', '6.652')
202|#jeudiconfession|2012-10-11|13|False|83.0048489537465|('46.185', '6.101')
203|#ss6|2012-08-10|13|False|77.3789016159701|('47.484', '6.925')
204|#baumgartner|2012-10-14|13|False|68.72821810374016|('47.446', '8.470')
205|#wettendass|2012-10-06|13|False|63.06155686380027|('47.377', '8.537')
206|#kohlanta|2012-12-14|13|False|57.30464868959504|('47.760', '7.335')
207|#thevoice|2012-05-05|13|False|40.69218891373712|('46.500', '6.671')
208|#srfesc|2012-12-15|13|False|38.703123071305605|('47.407', '8.124')
209|#esc|2012-05-22|13|False|29.64058814638435|('46.891', '7.512')
210|#incroyabletalent|2012-11-13|13|False|29.345911899884477|('46.201', '6.092')
211|#np|2012-11-25|12|False|432.89690397747074|('46.206', '6.128')
212|#np|2012-12-09|12|False|414.5495069866941|('46.190', '6.110')
213|#rt|2012-12-29|12|False|364.67211867423214|('46.329', '6.060')
214|#lt|2012-08-29|12|False|339.59993708999986|('46.216', '6.133')
215|#lastrt|2012-12-20|12|False|337.4947346098792|('46.529', '6.572')
216|#lrt|2012-12-04|12|False|313.617404646033|('46.202', '6.129')
217|#lasttweet|2012-12-20|12|False|309.5661569681991|('46.201', '6.092')
218|#lasttweet|2012-12-08|12|False|286.9188080440362|('46.201', '6.092')
219|#rt|2012-11-17|12|False|277.87695052317815|('46.527', '6.613')
220|#lt|2012-08-12|12|False|276.63927302252813|('46.219', '6.119')
221|#rt|2012-09-03|12|False|267.4400389829023|('45.780', '10.338')
222|#lrt|2012-12-01|12|False|264.3097816470392|('46.541', '6.621')
223|#emawinonedirection|2012-11-11|12|False|264.0588422846142|('45.800', '9.084')
224|#domaninonpossomorireperchè|2012-12-20|12|False|258.4841501151825|('45.798', '9.061')
225|#stp12|2012-08-11|12|False|237.9479150503669|('47.367', '8.542')
226|#rt|2012-11-24|12|False|227.63279943108498|('45.831', '8.807')
227|#np|2012-12-03|12|False|225.9813309738133|('46.200', '6.240')
228|#halloween|2012-11-01|12|False|212.30594264176767|('47.499', '9.750')
229|#lrt|2012-12-06|12|False|204.8833467859833|('46.202', '6.129')
230|#ss6|2012-07-20|12|False|169.2684116245499|('46.538', '6.650')
231|#idv2|2012-11-22|12|False|74.30148478767093|('46.194', '6.104')
232|#xf6|2012-11-01|12|False|62.71889663881872|('45.945', '8.827')
233|#thevoice|2012-05-12|12|False|57.41280859679503|('46.812', '7.143')
234|#titanic|2012-12-30|12|False|52.26698297523335|('46.191', '6.692')
235|#lfauit|2012-12-26|12|False|32.808836258540985|('46.528', '6.578')
236|#incroyabletalent|2012-10-23|12|False|29.135544843493776|('46.533', '6.647')
237|#rt|2012-08-11|11|False|407.8016798542678|('45.888', '10.200')
238|#lasttweet|2012-12-15|11|False|401.0392556458599|('46.201', '6.092')
239|#winter|2012-12-08|11|False|343.440928674625|('46.128', '9.359')
240|#np|2012-08-03|11|False|302.8253234840341|('46.690', '6.983')
241|#lasttweet|2012-12-17|11|False|297.8343999847347|('46.201', '6.092')
242|#rt|2012-11-06|11|False|293.576573083062|('46.501', '6.480')
243|#lrt|2012-11-15|11|False|287.9647689726027|('46.541', '6.621')
244|#ff|2012-04-27|11|False|285.9804454217788|('47.250', '7.613')
245|#lrt|2012-12-07|11|False|274.8936905445276|('46.216', '6.146')
246|#jo2012|2012-08-03|11|False|256.42887444222214|('46.360', '6.139')
247|#rt|2012-12-25|11|False|256.1686157340894|('45.819', '9.316')
248|#idv2|2012-11-09|11|False|242.84453233171482|('46.308', '6.301')
249|#one12|2012-05-09|11|False|235.17595793765037|('47.377', '8.537')
250|#spenglercup|2012-12-30|11|False|191.75133572573662|('46.799', '9.826')
251|#18thingsiwant|2012-08-08|11|False|190.61814214258013|('46.460', '10.349')
252|#lrt|2012-11-22|11|False|182.24784834709797|('46.187', '6.215')
253|#xf6|2012-12-06|11|False|131.00930607246832|('45.797', '9.061')
254|#italiainghilterra|2012-06-24|11|False|114.1898775678712|('46.156', '8.771')
255|#espagnefrance|2012-10-16|11|False|110.26380003915189|('46.282', '6.946')
256|#kohlanta|2012-11-02|11|False|46.308585717025636|('46.814', '6.832')
257|#closingceremomy|2012-08-12|11|False|24.73217955890846|('46.831', '7.097')
258|#jeudiconfession|2012-12-20|10|False|483.0291153676628|('45.890', '6.127')
259|#lrt|2012-12-08|10|False|482.1403602251368|('46.202', '6.129')
260|#lt|2012-08-01|10|False|466.8749905713387|('46.535', '6.615')
261|#lt|2012-07-22|10|False|416.4294616230207|('46.535', '6.589')
262|#np|2012-06-03|10|False|394.10705119645877|('46.529', '6.652')
263|#np|2012-12-07|10|False|370.29935595373144|('46.202', '6.131')
264|#lasttweet|2012-12-28|10|False|369.76956999847977|('46.212', '6.137')
265|#np|2012-08-22|10|False|366.1270309407567|('46.156', '8.771')
266|#np|2012-05-19|10|False|343.0153995649698|('46.171', '9.870')
267|#lastrt|2012-12-17|10|False|340.42844297358096|('46.201', '6.092')
268|#lasttweet|2012-11-28|10|False|332.3162761342143|('46.201', '6.092')
269|#rt|2012-12-27|10|False|311.61117530840534|('45.819', '9.316')
270|#lrt|2012-11-01|10|False|311.5450513410718|('46.541', '6.621')
271|#iphone5|2012-09-27|10|False|306.1817756841695|('47.375', '8.539')
272|#rt|2012-07-11|10|False|288.93135393219626|('45.949', '9.632')
273|#rt|2012-11-03|10|False|273.4636268656743|('46.823', '6.946')
274|#london2012|2012-08-04|10|False|272.18084349536343|('46.246', '6.133')
275|#lt|2012-09-29|10|False|271.70727569908775|('46.533', '6.647')
276|#np|2012-10-25|10|False|265.4214546472871|('47.225', '5.975')
277|#rt|2012-12-22|10|False|263.93071047165637|('45.815', '9.064')
278|#np|2012-08-15|10|False|260.6242513570669|('46.395', '6.540')
279|#voteonedirection|2012-08-29|10|False|243.29724931834946|('47.005', '6.958')
280|#switzerland|2012-06-26|10|False|188.98571328257285|('46.563', '7.036')
281|#rt|2012-05-21|10|False|183.89050575720023|('47.001', '6.942')
282|#gba12|2012-05-10|10|False|164.35106123056946|('47.372', '8.536')
283|#idv2|2012-11-14|10|False|150.98949559978007|('46.541', '6.621')
284|#xf6|2012-11-22|10|False|117.63628072462042|('45.806', '8.837')
285|#dals|2012-10-27|10|False|115.86732048204028|('47.452', '6.691')
286|#rt|2012-09-22|10|False|107.17859340746978|('45.800', '9.084')
287|#votebieber|2012-08-28|10|False|66.09944824446127|('47.377', '8.537')
288|#italiairlanda|2012-06-18|10|False|49.249417710212576|('45.903', '8.894')
289|#ss6|2012-06-15|10|False|38.60006792631895|('46.324', '6.159')
290|#1dvdwatchparty|2012-05-31|10|False|35.572851668776394|('45.800', '9.084')
291|#lfauit|2012-12-12|10|False|33.24649208730315|('47.762', '7.297')
292|#eurovision|2012-05-22|10|False|32.1621703636399|('46.442', '8.157')
293|#1dqa|2012-06-29|10|False|22.946879855568955|('46.256', '7.625')
294|#lt|2012-07-31|9|False|502.7839132350794|('46.811', '7.130')
295|#lt|2012-08-02|9|False|498.24986248346687|('47.260', '6.012')
296|#np|2012-08-06|9|False|496.9731932305179|('46.605', '6.830')
297|#lrt|2012-08-31|9|False|491.6858270851047|('46.246', '6.133')
298|#bestmemories2012|2012-12-31|9|False|488.47420574669155|('47.770', '6.991')
299|#lrt|2012-08-28|9|False|445.2290398117119|('46.246', '6.133')
300|#np|2012-08-07|9|False|423.30028708497497|('46.205', '6.143')
301|#lasttweet|2012-12-27|9|False|420.0401442424976|('46.212', '6.137')
302|#zurich|2012-11-10|9|False|398.27652433799096|('47.384', '8.533')
303|#lemiepiugrandifiguredimerda|2012-07-25|9|False|394.16076455467197|('45.837', '8.810')
304|#np|2012-08-29|9|False|382.4921998572325|('46.225', '8.771')
305|#fb|2012-06-29|9|False|380.55752130917546|('47.128', '7.763')
306|#np|2012-08-02|9|False|355.07478103959386|('46.809', '7.177')
307|#zurich|2012-09-30|9|False|344.5443816600185|('47.383', '8.533')
308|#rt|2012-08-12|9|False|338.40272629493614|('46.022', '10.183')
309|#np|2012-12-16|9|False|329.90116127552125|('47.427', '8.671')
310|#rt|2012-12-18|9|False|325.83892096421425|('45.815', '9.064')
311|#rt|2012-07-31|9|False|318.2185247197693|('46.340', '10.371')
312|#100thingsaboutme|2012-07-03|9|False|314.9375459984466|('46.617', '9.572')
313|#np|2012-07-24|9|False|308.62966373674766|('46.690', '6.983')
314|#np|2012-09-22|9|False|305.0856767014719|('46.771', '6.647')
315|#forzajuve|2012-09-19|9|False|294.97233512917035|('45.902', '9.883')
316|#lasttweet|2012-09-19|9|False|289.30734813334874|('46.246', '6.892')
317|#lastrt|2012-12-12|9|False|286.8603209421976|('46.201', '6.175')
318|#np|2012-08-09|9|False|286.4401869233415|('46.340', '10.371')
319|#rt|2012-09-02|9|False|281.99078060485795|('45.780', '10.338')
320|#lasttweet|2012-12-16|9|False|281.3166446266556|('46.201', '6.092')
321|#zurich|2012-09-26|9|False|270.325805046642|('47.383', '8.533')
322|#lrt|2012-11-26|9|False|263.93002956902546|('46.187', '6.215')
323|#rt|2012-12-28|9|False|255.2601920222563|('45.964', '8.543')
324|#voteonedirection|2012-08-30|9|False|235.72699921672574|('47.005', '6.958')
325|#lrt|2012-11-13|9|False|221.02363941498865|('46.541', '6.621')
326|#lift12|2012-02-23|9|False|216.1459802924811|('46.220', '6.138')
327|#lasttweet|2012-10-25|9|False|213.77280061987298|('46.219', '6.119')
328|#lift12|2012-02-24|9|False|209.68795434256137|('46.220', '6.138')
329|#rt|2012-06-23|9|False|206.6174633962852|('45.800', '9.084')
330|#rt|2012-09-23|9|False|201.44733262286687|('46.045', '6.425')
331|#rt|2012-11-23|9|False|199.65504764755232|('45.757', '9.854')
332|#rt|2012-11-15|9|False|188.5784648558987|('46.526', '6.613')
333|#happybirthdaylouisfromitaly|2012-12-24|9|False|185.80305908845588|('46.114', '8.282')
334|#15factsaboutme|2012-12-28|9|False|170.47011421134502|('47.866', '7.223')
335|#emawinbieber|2012-11-11|9|False|163.12806883834628|('46.674', '7.636')
336|#rt|2012-09-19|9|False|160.431682664208|('46.198', '6.192')
337|#dals|2012-11-17|9|False|146.42456733326134|('46.770', '6.641')
338|#rt|2012-11-16|9|False|146.40510772898534|('46.526', '6.613')
339|#skyolimpiadi|2012-08-03|9|False|131.30920550945217|('45.821', '9.240')
340|#idv2|2012-11-07|9|False|115.55924676419203|('46.541', '6.621')
341|#wwdc|2012-06-11|9|False|115.06022737092961|('47.480', '9.051')
342|#memoriesarekillingme|2012-11-25|9|False|109.63896464798964|('45.843', '8.824')
343|#idv2|2012-11-19|9|False|105.72752498114664|('46.541', '6.621')
344|#juvechelsea|2012-11-20|9|False|74.54574214177335|('45.795', '9.138')
345|#chelseajuve|2012-09-19|9|False|64.19902195862831|('45.795', '9.139')
346|#celentano|2012-10-08|9|False|60.620549818739285|('45.795', '9.138')
347|#renzi|2012-11-28|9|False|59.569321464246016|('45.908', '8.728')
348|#esc12|2012-05-26|9|False|56.16739880828459|('47.134', '7.244')
349|#germaniaitalia|2012-06-28|9|False|55.63425708795252|('45.821', '10.106')
350|#masterchef|2012-11-08|9|False|52.4908656074771|('46.056', '6.371')
351|#xf6|2012-10-18|9|False|51.4076891003117|('45.806', '9.433')
352|#m6|2012-11-13|9|False|49.343881597182445|('47.335', '7.374')
353|#stapersuccedere|2012-10-11|9|False|43.51627482110064|('46.167', '9.446')
354|#dals|2012-11-10|9|False|42.66852246584297|('47.260', '6.012')
355|#100m|2012-08-05|9|False|25.012934524011754|('47.260', '6.012')
356|#asknialler|2012-10-16|9|False|22.14993220374515|('45.859', '9.994')
357|#jeudiconfession|2012-11-15|8|False|534.9085248439122|('46.531', '6.646')
358|#unapologetic|2012-11-19|8|False|532.6059736250613|('47.048', '8.550')
359|#rt|2012-07-23|8|False|482.17405791880407|('47.746', '7.336')
360|#lrt|2012-08-21|8|False|468.088065007534|('46.183', '6.094')
361|#lt|2012-07-21|8|False|464.2281700466737|('47.752', '7.326')
362|#lrt|2012-08-29|8|False|438.9564979023969|('46.228', '6.078')
363|#votebieber|2012-08-29|8|False|432.1323380178668|('45.833', '8.814')
364|#lt|2012-08-03|8|False|424.895911983528|('47.260', '6.012')
365|#zurich|2012-05-10|8|False|410.96729328597416|('47.367', '8.536')
366|#lastrt|2012-12-26|8|False|406.57517888713477|('46.528', '6.578')
367|#np|2012-12-01|8|False|372.44070122334153|('47.752', '7.326')
368|#np|2012-11-29|8|False|371.5784430634934|('46.122', '5.971')
369|#rt|2012-07-25|8|False|355.5082108585199|('47.746', '7.336')
370|#pp|2012-11-03|8|False|352.71937649615876|('46.823', '6.946')
371|#zurich|2012-10-03|8|False|342.9651680765523|('47.383', '8.533')
372|#rt|2012-10-26|8|False|338.0119430418715|('46.526', '6.613')
373|#lt|2012-08-08|8|False|333.03664592618316|('46.185', '6.101')
